5.067536751979812e-11, 2.1951460202346748e+53
6.637195816944528e-11, 1.5323778072388358e+53
9.176048925279525e-11, 1.0697155097987821e+53
1.30354422411375e-10, 8.169493319132764e+52
1.9023053323888034e-10, 5.702923697662105e+52
2.8519882087998454e-10, 3.8061666961858747e+52
4.89434977070791e-10, 2.4286551549712954e+52
8.629466806928493e-10, 1.5496866881000088e+52
1.4030608671367013e-9, 1.0342705206080103e+52
2.4739681834268724e-9, 6.902785692185981e+51
4.132374796193243e-9, 4.404559072987897e+51
6.719251417538548e-9, 3.0747150813218134e+51
1.1223452828993408e-8, 1.9619273742801037e+51
2.2047204945281815e-8, 1.1968749582179252e+51
4.2154011516182297e-8, 7.301542780781164e+50
7.43286950249496e-8, 4.8730950011444926e+50
1.5000184690735233e-7, 2.842225532948276e+50
2.574379222301957e-7, 1.896918973506782e+50
4.1859468445768985e-7, 1.3241927918860317e+50
9.161336945387249e-7, 7.723335093530112e+49
0.0000017051391288684716, 5.154601810388739e+49
0.000002848542418438925, 3.5983015920500817e+49
0.0000040466229495239615, 2.748048480853334e+49
0.000005748988337334064, 2.195146020234675e+49
0.000008620745869302316, 1.6764486054989862e+49
0.000013644354219098326, 1.2240661212831972e+49
0.00002279375395666368, 8.544906541783336e+48
0.00003607646689541769, 6.239100067260889e+48
0.00006191965848300457, 4.3553633298575824e+48
0.00010918076941895517, 2.9067965371321132e+48
0.0002087799540520814, 1.940014062744e+48
0.00041012462970057206, 1.1835067295194617e+48
0.0007429765941022821, 7.89879741939296e+47
0.0013458782518369597, 5.040098503806089e+47
0.0025051594756618743, 3.5183696311484733e+47
